file_name,ipa
sin_01_02104,"tē koḷa hæruṇu koṭa kuḷubaḍu siyalla miladī gannē anurādhapura , poḷonnaruva, æmbilipiṭiya saha taṇamalvila væni ǣta paḷātvalini."
sin_01_02105,āpahu enaviṭa kār eka anaturakaṭa lakvuṇā. e velehi æti vu biya adaṭat dænenavā.
sin_01_02106,varin vara guvanviduliya ossē æsena obagē kaṭahaṇḍaṭa mā pem bændē kāṭat hora rahasē ya. mē atara apē nivesaṭa nitara ā giya keneki.
sin_01_02107,magē lēkhana kalāvē upata etæna. edā nālandayē siṁhala guruvarayā vū rejī raṇasiṁha gē pantiyaṭa sisuhu priya kaḷaha.
sin_01_02108,padiṁciyaṭa vyāpārika itāma sudusuyi. manaram parisaraya. ayitikaru raṭayāmaṭa ikmaṇin vikiṇē.
sin_01_02109,sarā piṭiyē pævætvena taragaya bavaṭa patveyi. indīya kaṇḍāyamē śrī laṁkā ṭesṭ taraga saṁcārayaṭa taraga tunak ætuḷatya. ema taragāvaliya agōstu doḷahadā gāllē pævætvena taragayen ārambhavē.
sin_01_02110,ḍaḍli sēnānāyaka mahatā siv veni varaṭat agamæti dhūrayaṭa tērī patviya.
sin_01_02111,"metek kal uturumæda, ūva, vayamba, utura hā næṉganahira paḷātvala pætirī tibuṇu mē rōgaya dæn sabaragamuvaṭa hā dakuṇaṭa da pætirī tibē."
sin_01_02112,vayasa panaha siṭa hæṭa atara kār riyaduru mahatek uvamanāyi. piḷiyandala koṭṭāva maharagama avaṭin.
sin_01_02113,dēśapālana ayitiya ahimi rājya niladhārīnṭa kumana avasthāvaka hō dēśapālana kaṭayutuvala niratavīmaṭa nohækiyi.
sin_01_02114,kobeyiganē poḷa apē ṭenḍar mudalaṭa vyāpārika mahatek aragena tiyenavā.
sin_01_02115,edina savas varuvē neḷum pokuṇē raṭaval kihipayaka sahabhāgitvayen saṁskṛtika saṁdarśanayak pævætvenavā. dāhatara vænidā avasāna sæsiya mahanuvaradī pævætvenavā.
sin_01_02116,sunil aruṇa vīrasiri mulinma sinamā nişpādanayaṭa yomu vī pasuva adhyakşaṇayaṭa da pivisiyēya.
sin_01_02117,śrī laṁkā krikaṭ kaṇḍāyamē dakuṇu aprikānu saṁcārayē paḷamu ṭesṭ taragaya dahatuna dā ārambha vīmaṭa niyamitaya. eki saṁcāraya ṭesṭ taraga dekakin ekdina taraga pahakin saha vissayi vissa taraga tunakin samanvitaya.
sin_01_02118,īṭa passē itiri vana api kīpa denat 'vaṉda vī yana satva koṭṭhāsayak' sē salakalā hira karalā dālā tiyanna puḷuvan kiyalayi mē aya hituvē.
sin_01_02119,ḍī. sæmsan saha putrayō (pudgalika) samāgama akhaṇḍava hāra vana varaṭat ḍī.es.ayi. megā şopiṁ fiyesṭā dedahas dahanavaya ārambha kaḷa bava nila vaśayen nivēdanaya kaḷēya.
sin_01_02120,sæbǣ sāhityayakaruvāgē kārya bhāraya eyayi. sāhityayakaruvā samājayē siduvannē kumakdæyi nitarama avadiyen balā siṭiya yutuya.
sin_01_02121,utsava kāleṭa kāḍpat himiyanṭa adāḷa bæṁkuvalin viśēşa vāsi salasā denavā.
sin_01_02122,apa diyuṇuvaṭa pat vannē ē anuvayi. ē væḍakaṭayutta kaḷa hækkē jātika adhyāpana āyatanayaṭayi. mā edā jātika adhyāpana āyatanaya ærambuyē koriyāvē adhyāpana saṁvardhana āyatanaya padanam kara genayi.
sin_01_02123,"etumā mā mul varaṭa haṉdunā gannē ḍī.es. sēnānāyaka viduhalaṭa patvīmak læba, ehi giya varşa ekdahas navasiya hættǣ hata novæmbar masa tisvæni dinadīya."
sin_01_02124,"visi pan vænidā koḍikāmam, kaccāyi hi pudgalayeku ghātanaya kirīmayi.ema cōdanāvaṭa pudgalayin dedenekuṭa maraṇa daṇḍuvama niyama kara tibē."
sin_01_02125,utsāhayen jaya læbīmaṭa hæki veyi. tænpat dhanaya væya vana kāraṇayak mē mē satiyē dī yedenu æta.
sin_01_02126,mahansiyē pamaṇaṭa pratilābha nolæbē. ehet anapēkşita dhana lāba himivē.
sin_01_02127,īṭa da sahanayak apēkşā karami. siyambalāṇḍuvē kulasiri piyasēna. piḷitura :- diyavæḍiyāva rōgayaṭa kālayak goduru vīmen vakugaḍu akarmaṇya tattvayak æti viya.
sin_01_02128,gōlīya vaśayen amerikāva saha kænaḍāva maha parimāṇa nişpādakayin vana atara apanayanaya atin da idiriyen siṭina raṭavalya.
sin_01_02129,elesa gōlīya nişpādana jālavalaṭa ekatuvīmen apaṭa nişpādanaya kara apanayanaya kirīmē avasthāva læbē.
sin_01_02130,ema śişyāvaṭa karnāṭaka saṁgīta nāṭakaya ema viduhalē ācārya es. jīvarāṇi mahatmiya purudu puhuṇu karanu læbuvāya.
sin_01_02131,mama hoṉdinma danna deyak tamayi mē daruvō dinapatā pāsal pæmiṇimen pudumākāra mānasika sænasillak labanavā. guruvaru daruvanṭa ādareyi.
sin_01_02132,mehema ādarśa dīlā kohomada mēvā navatvannē. bandu kavitilaka mahatā - yōjanāva mama dakinnē suraṁganā katāvak vidiyaṭayi.
sin_01_02133,ē siṉgiti atpā eheṭa meheṭa kirīmaṭa bæriya. penennē mæşin ossē savi kaḷa vayar kihipayaki.
sin_01_02134,mama mulinma vēdikāvaṭa nagiddī maṭa avurudu tuna yi. mama mulma sammānaya gannē avurudu hatē dī. ē rājya ḷamā nāṭya uḷelē kusalatā sammānayak. hæbæyi poḍi kālē iṉdan maṭa raṁgana hækiyāvak tiyenavā kiyalā ammā dænagena hiṭiyā.
sin_01_02135,nalin baṇḍāra anurādhapuren kuruṇǣgalin genāvā. candima gamagē anurādhapuren genāvā.
sin_01_02136,laṁkāvaṭa sīni denna puḷuvan sīni karmānta śālā tibbā. dakuṇu āsiyāvē hoṉdama vī nişpādanaya tiyennē mehē.
sin_01_02137,etakoṭa hamba karaganna yanna vidihak næhæ. samaharaviṭa muḷu pavulama anta asaraṇa tattvayaṭa pat venavā.
sin_01_02138,næṉgenahira paḷātē alutin yuda hamudā kaṉdavuru hā anukhaṇḍa ræsak sthāpita kara ætæyi næṉgenahira ārakşaka sēnā āgnāpati mējar janarāl aruṇa jayasēkara mahatā pavasayi.
sin_01_02139,maṭa gāyanaya saha nartanaya piḷibaṉda viśvāsayak tiyenavā. ē siyalla ekama gamanak vidihaṭayi mā dakinnē. ē hækiyāva tuḷa goḍanagana nirmāṇa dāyakatvaya eḷidakvannaṭa nirmāṇa adhyakşavarayaku mā tuḷa siṭina bava maṭa viśvāsayi.
sin_01_02140,yakaḍa doraval hædīmē tākşaṇaya igena gattā. ema raṭavala anūva ma pāvicci karannē yakaḍa.
sin_01_02141,kāṭavat leḍē nam hoṉda karanna bæri vuṇā. maṁ vatupiṭivala ispiritāle ḷaṉga āyatanayaka væḍa karanavā parigaṇaka niladhāriniyak hæṭiyaṭa.
sin_01_02142,muḷu lōkayēma daḷa dēśīya nişpāditaya ṛṇa agayakaṭa pahata væṭilā. rajayē ādāyam enna ennama aḍuvenavā.
sin_01_02143,ēken haṉdunkūru hæduvat ikmanin nivilā yanavā. ekkō vēgayen pattu velā ivara venavā.
sin_01_02144,varşa dedahas dahahat vana viṭat gālu koṭuva tæpæl kāryālaya pavatvāgena yanu læbuvē mē goḍanægillē ya.
sin_01_02145,rōgīn bhāvita kaḷa tuvā hō lēnsu væni dǣ havulē bhāvita kirīmen vaḷakinna. nivasēdī vuvada rōgīngen ǣtva siṭinna. mē dinavala ḍeṁgu hā venat vairasa rōga da pætira yamin pavatina heyin ē piḷibaṉdava sælakilimat vanna.
sin_01_02146,esēnam āṇḍuva tavamat mē avatæn janatāvagen paḷiganimin siṭina bavat ovunṭa puravæsiyan lesa sælakīmaṭa asamat bavat pæhædiliya.
sin_01_02147,æya uturē kāntāvangē ayitivāsikam surækīmē saṁvidhānayē mannārama distrikkaya niyōjanaya karaṇa tænættiyayi.
sin_01_02148,ē raṭāva maṭa pota kiyavāgena yaddī hasu venavā. hæbæyi īṭat vaḍā ē pota piṭapat karaddi maṭa eya hasu venavā.
sin_01_02149,vṛttīya samitiyaṭa mama illīmak karanavā. mama æhuvā ævillā vṛttīya samitiyen monavada obaṭa avaśya kiyalā.
sin_01_02150,ēvāyē ada tiyennē pahat liṁgika darśana. śikşākāmī samājayakaṭa maga penvannan vuṇat aḍuyi. ē nisā vatman bāla taruṇa parapura vuṇat jīvitayaṭa ukahā gannē hara paddhatīn nemeyi værædi dēval.
sin_01_02151,ē anuva aya-væya yōjanāvaṭa viruddhava chanda aṭak læbī tibiṇi. hadisi rōgī tattvayak hētuven dina kihipayaka siṭa rōhal gatakara siṭīma hētuven podujana peramuṇē sabhikayaku chandaya dunnē næta.
sin_01_02152,kāntā aṁśayen śrī laṁkā yuda - nāvika - guvan hamudā kaṇḍāyam tritvaya samaṉga.
sin_01_02153,adhikaraṇaya maṉgin lada ādāyama rupiyal asū hayadahasaki. adhika vēgayen dhāvana varada anāvaraṇaya kaḷa naḍu gaṇana aṭasiya hæṭa pahaki. daḍapat nikut kaḷa gaṇana aṭasiya hæṭaki.
sin_01_02154,"ehema velāvaṭa mama kiyanne, 'oyā nogihin, mahattayava raṭa yavanna' kiyalā, ammalā daruvo dālā raṭa giyāma, muḷu pavula ma avul venavā."
sin_01_02155,mē dēvalvalaṭa amatarava tavat viśēşa væḍak kaḷā. ægē alutma balāporottuva 'amuttā' yi.
sin_01_02156,evakaṭa lēkhavus pālaka lesa kaṭayutu kaḷa raṁjit vijayavardhana mahatā.
sin_01_02157,guṇasiṁha mahatāṭa puşpōpahāra dækvīmen pasu diriya mæyi jana hamuva pævætvē.
sin_01_02158,"vyākaraṇa nodannā hō nodannā sē siṭina aya tama lēkhana, bhāşāva piḷibaṉda paricayak ættan lavā parīkşā karagannā ayuru mama dæka ættemi."
sin_01_02159,kuḍā gaṁgā digē galāgena āpu vatura mahā gaṉga bāra gatte nǣ. ē venakoṭa ēvaṭa tamange vaturavat darā ganḍa bæruvayi tibuṇā.
sin_01_02160,"puvatpat, saṉgarā ādiyehi kotaram keṭikatā paḷavuvat, kiyavā rasa viṉdiya hæki nirmāṇayak hamuvannē itāma kalāturakini."
sin_01_02161,illannē ekama deyayi. mokadda biyagama iṉdalā mæṭi ṭika genvā ganna væḍapiḷiveḷak hadalā denna etakoṭa janatāva gihillā tamanṭa avaśaśya mæṭi ṭika aran eyi. mokada hæmadāma mæṭi gēnnē nǣ.
sin_01_02162,emen ma āsiyānu gṛhastha mīṭar hatara væḍikirīma hārasīya śūrayāya. sæmbā upata læbuvē savudi arābiyēya.
sin_01_02163,"svakīya rasika rasikāviyanṭa pamaṇak nova, kisiyam avaśyatāvaka dī ōnǣma kenakuṭa kisiyam asvæsillak gena dun mānava hitavādiyek."
sin_01_02164,eyada biriya candrikā pavā dænagattē vijaya gē viyōven pasuvaya.
sin_01_02165,mē vidiyaṭa giyot mē āṇḍuvaṭa pārlimēntu mætivaraṇaya tiyanna koccara kal yayida danne nǣ.
sin_01_02166,anivāryenma salli vitarayi. mama salli venuven ōnǣma kæpa kirīmak karanavā.
sin_01_02167,'aluten patvelā āpu upuldeṇiya bandhanāgāra komasārisvarayāṭa niladhārīn udavu kaḷa yutuyi.
sin_01_02168,mehidī ekinekā labana væṭupa mata hō sēvaka arthasādhaka aramudala saṉdahā masakaṭa venvana mudala mata māsika rakşaṇa vārika tīraṇaya kaḷa hækiyi.
sin_01_02169,ēvā maraṇaya penī penī siṭi dedenakugē śarīraya tuḷa nonævatī gæhemin ovunṭa jīvit vannaṭa varam labādī tibē.
sin_01_02170,ema værædi niværædi kirīma saṉdahā buddhimat niladhārīngen samanvita sabhāvak pihiṭuvā værædi cintanayakaṭa natuva siṭi mema pirisē vikṛti mānasikatvaya turan kaḷa yutuya.
sin_01_02171,"in hatalis aṭa denaku baḷangoḍa pradēśayenut, hatalis pan denaku æmbilipiṭiya pradēśayenut vārtā vuṇā. saukhya kārya sahāyakayan visi hat denaku nirantarayen ḍeṁgu mardana kaṭayutuvala niratava siṭinavā."
sin_01_02172,"ghātanaya da samaṉgin boruva, dūşaṇaya, vaṁcāva hā muḷāva da atvæl bæṉdagattē ya."
sin_01_02173,'mama puvatpatvalaṭa śişyatvayaṭa adāḷava liyanavā. pāsalē ḷamayinṭa pattara aragena denavā. īṭa amatarava mama uganvanavā'
sin_01_02174,api mē samarannē abhimānavat hatalis væni vasara. etakoṭa bæṁkuva ayiti mavuraṭa... æmerikāva.
sin_01_02175,itihāsagata vannā vū jana samuhayak hamuvē kerena katāva pūrva sūdānamak sahitava gauravānvitava kirīmē aramuṇa ætivayi mā esē kaḷē.
sin_01_02176,mema karmāntaya niyāmanaya vana ākārayat meyin ætivana arbuda piḷibaṉdavat api pupuraṇa dravya pālakaṭa kivvā.
sin_01_02177,dambānē daruvan akuru karana gurukumbura pāsalē dæn ādivāsī guruvaru tideneki.
sin_01_02178,"vānijamaya vaṭinākamak æti dēpaḷa nugēgoḍa, uḍahamulla, paraṇa koṭṭāva pāraṭa muhuṇalā parcas ekasiya tuna vāṇijyamaya iḍamak, nāgarika saṁvardhana adhikāriya anumata parcasaya miliyana dekayi daśama dekayi paha ṭa."
sin_01_02179,ēkaṭa kamak nǣ... heṭa ma... nemē adama... adama... gihillā vaṭalanna malli.
sin_01_02180,"sobā dahamē venasa kuriru lesin apat cāmaragē biriṉda, daruvā saha demāpiyanda sadākālika vēdanāvaka gilvā sobā dahamē venasakaṭa apa nositū lesama rægena giyēya."
sin_01_02181,gē mætivaraṇa vēdikāvaṭa da næggēya. jē ār ivasuvē ya. jē ār ḍaḍli gæṭuma daruṇuvaṭa tibbē hættǣ ekadī ya.
sin_01_02182,etæninut balalā gala diyamantiyak kivvā. magen æhævvā kohenda hamba vuṇē kiyalā.
sin_01_02183,"jinadāsa mahatā, mahavæli adhikāriya adaka īyē iṉdalā nemeyi mē vagē aparādha karannē."
sin_01_02184,nōrvuḍ - nīṭā patma kumārikāsalri jalāśa rakşitayē perēdā (visi hataradā) peravaruvē haṭagat ginnakin rakşitayē akkara dahayaka pamaṇa koṭasak ginigena vināśa vī ætæyi nōrvuḍ polisiya pævæsīya.
sin_01_02185,tærævkaruvan eken ekā vimasamin maha moḷakaru soyā yaddī bohōviṭa ohu aturudan vē.
sin_01_02186,meraṭa hodama bodu bæti gī kihipayakaṭa saṁgīta tanu nirmāṇaya keruṇē da katōlika hindu saha islām saṁgīta viśāradayan atini.
sin_01_02187,kækirāva - dharmasēna dāniyagama. kækirāva adhikaraṇa kalāpayē sāmavinisuru saṁvidhānayē ræsvīma visi tunadā.
sin_01_02188,apē aya hiṉgannō neveyi anungē kǣma pārsal ganna. ēvā bedanna āvama gahalā pannanna.
sin_01_02189,anuśūrayanṭa miliyana deka ki. emen ma avasan pūrva taragavaladī parājaya vana kaṇḍāyamvalaṭa himivana mudala hayalakşaya ki.
sin_01_02190,"ṭī. bī. subasiṁha, dostara æm. ē. jī. pīris, nevil kanakaratna, ācārya niśśaṁka vijēratna,"
sin_01_02191,ismatu vī penennē kāvya rasayaṭa vaḍā viyaraṇa rasayayi. heḷa havulē kavīn.
sin_01_02192,dharmasēna māvatē vāhana yanna bæri taramaṭa depasa kælē vævilā.
sin_01_02193,śrī laṁkā polis depārtamēntuvē ekasiya panas hāra væni saṁvatsaraya nimitten galēvela polis sthānaya saṁvidhānaya kaḷa ḍeṁgu mardana hā ruk rōpaṇa væḍasaṭahanak pasugiya tun vænidā davasa purā pavatvana ladī.
sin_01_02194,in paḷamuvænna sambā vīvalaṭa niyamita uparima milak æti nokirīmayi.
sin_01_02195,mē āṇḍuvaṭa balaya læbuṇaṭa hækiyāvak næhæ. labana aprēl visi paha vanaviṭa maha mætivaraṇaya pavatvayi.
sin_01_02196,ē asse sajit mahattayāṭa ivasilla nǣ. eyā nāyakatvayaṭa pora kanavā. saṭan karanavā. etakoṭa ranil mahatmayā nāyakatvaya atharinnē nǣ. sajit mahatmayā saṭana atharinnē nǣ.
sin_01_02197,vṛttīmaya krikaṭ vinisuruvarungē saṁgamaya - atītayē saha vartamānayē antar jātika vinisuruvarun væḍima pirisak sahita saṁgamaya visin nava vinisuru maḍullak baṉdavā ganī.
sin_01_02198,eya nāṭyayē rasaya hīnavīmaṭa balapāyi. aṁāvō nāṭya tuḷa sādhanīya lakşaṇa æta.
sin_01_02199,æya laṁkāvenma devæni tænaṭa patvūyē mē gaman maṉga jīvitayaṭama padanamak karagat nisāya. mama hoṉdaṭa pāḍam kaḷā. goḍāk mahansi velā pāḍam kaḷa nisā guruvaru pavā dænagena hiṭiyā mama vibhāgaya hoṉdaṭa pās veyi kiyalā.
sin_01_02200,anaturin kisivakuṭat tuvāla vī nomæta. bas rathayē gæṭī kæb rathaya natara vīma nisā viśāla anaturak væḷakī tibē. anaturat samaṉga vælimaḍa - nuvaraeḷiya mārgayē dæḍi ratha vāhana tadabadayak ætiva tibiṇi.
sin_01_02201,ehet ada meraṭē yuda aparādha valaṭa sākşi getīmē ēka pākşika meheyum da siduvē.
sin_01_02202,"ḍabliv disānāyaka mahatmiya adahas dakvamin. mevara ætivū gaṁvatura tattvayen kisivakuṭa etaram hāniyak, āpadāvak siduvuṇē næhæ."
sin_01_02203,esē tōrā gat ḷamungē lipi gonu parīkşā kirīmen sviṭsarlanta tānāpati kāryālayē sēvaya karana mavak siṭina dæriyan dedenaku hamuviya.
sin_01_02204,itiri ṇaya vārika rajayaṭa dæn gevannat velā tibenavā. rajayen dunna ṇaya mudalē hiṉga vārikaya rupiyal hāradahas desīya pavā gevāganna bæriva duva raṭa giyā.
sin_01_02205,"raṭa duppat hæbæyi raṭa karavana pālakayō duppat da, næhæ raṭa duppat vunāṭa pālakayō pohosat."
sin_01_02206,"sabhāpati candima, æmætivarun vana ramēş, mohān, āṇḍu pakşayē niśānta menma vipakşayē vajira hā vijēpāla da mē saṉdahā ekva siṭiyaha."
sin_01_02207,amu miris vagāvaṭa jalaya sæpayīmaṭa vagā ḷiṉdaṭa jala pompayak savikirīmaṭa giya aya diyē gilemin siṭi haṉdundiviyā dæka galēvela polisiyaṭa dænum dī tibiṇa.
sin_01_02208,"viśēşayen muslim dēśapālana nāyakayō āvot muslim minisunṭa inna bǣ. gahayi, koṭayi, palli kaḍayi."
sin_01_02209,rūgata kirīmvalaṭa yanne næti davasvalaṭa ē sattunṭa ohuma kǣma hadanavā.
sin_01_02210,apa dænaṭa diyavannā vesak kalāpaya sēnānāyaka maṁsandhiyē siṭa battaramulla diyata uyana dakvāt pārlimēntu saṁkīrṇaya harahā ḍensil kobbǣkaḍuva japan mitratva māvata pradēśaya dakvāt særasīmaṭa kaṭayutu yodā tibenavā.
sin_01_02211,meya apē gamvala potapata igenīma næti udaviya vuṇat piḷiganna kāraṇayak.
sin_01_02212,devana pantiyē āsana hæṭa hataraki. tunvana pantiyē mædiri dekaka āsana anūvak bægini. riyæduru kuṭiya sahita tunvana pantiyē mædiriyē (ḍamiya) āsana hæṭaki.
sin_01_02213,japānayē saha ōsṭrēliyāvē siṭina aya viśēşayi. mahanuvara bodu govi ōsṭrēliyāvē upādhidhārinī itā rūmat diyaṇiya saṉdahā ugat puteku ikmaṇin mava soyayi.
sin_01_02214,mǣta yugayē anivāryayenma śrī laṁkāva niyōjanaya kaḷa viśişṭatama dælpandu (neṭbōl) krīḍikāva vanuyē tarjini śivaliṁgamya.
sin_01_02215,"bravuns saha samāgama, panas hāra vana vārşika vārtā sammāna pradānōtsavayēdī akhaṇḍava sivu vana varaṭat veḷaṉda samāgam aṁśayē ridī sammānayen pidum læbīya."
sin_01_02216,lōka ṭesṭ śūratā taragāvaliyaṭa adāḷava eya itā vædagat taragāvaliyak.
sin_01_02217,ēt magē nirmāṇaya ihaḷaṭa geniyanna bohō ayagē udav mama illā siṭiyat nisi pratiphala labāganna bæri vuṇā. viśvavidyālavala sidu kerennē paryēşaṇa tuḷin nipuṇatāva labā dīmak.
sin_01_02218,ætæm avasthāvaladī vividha prasaṁgayakaṭa onna menna tibiyadī ḷamayin asanīpa vīma viśāla abhiyōgayak viya.
sin_01_02219,nītigna sunil vaṭagala mahatā dahaaṭa. samanmalī guṇasiṁha mahatmiya dahanavaya. ec. pī. dhammika mahatā vissa. candika adhikāri mahatā visi eka.
sin_01_02220,'hædena raṭaṭa væḍena gahak' jātika ruk rōpaṇa væḍasaṭahanaṭa samagāmīva ōpanāyaka koṭṭhāsayē malmīkanda vasamvala pæḷa sīyak rōpaṇaya sidu kaḷaha.
sin_01_02221,ēken kṛra lesa sateku ghātanaya kaḷat denna puḷuvan uparīma daṇḍuvama rupiyal sīyak hō māsa tunaka sira daṇḍuvamak.
sin_01_02222,mahinda mahattayāṭa tunen dekak ganna hoṉdama avasthāva tibuṇē dedahas dahaya maha mætivaraṇayēdī. yuddhaya dinalā tibuṇa janapriyatvaya dæn nǣnē. yuddhaya dinalat tunen dekak ganna bæri vuṇānam dæn kohomat ganna bæhæ.
sin_01_02223,æya tamanṭa vayasak kiyannaṭa taram nodannā ehet avurudu asūvak anūvak atara mædi vayasē pasuvana kāntāvaki. æya væḍiviya patvī ættēda metænadiya.
